numero_commande;transporteur;lien_tracking;date_prevue;statut_brut;statut_normalise;jours_retard;date_extraction
RAFR26324;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=iLHHA0BtPxxbVv1Qk;;Livré;Livré;0;2026-07-17 19:42
FR26352;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=imCGZ7jgiKE51IZT0;;Livré;Livré;0;2026-07-17 19:42
FR26408;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=z5LkiCN5uyNgquxGz;;Livré;Livré;0;2026-07-17 19:42
FR26442;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26442;;[ERREUR: Error];En cours;0;2026-07-17 19:42
SA26104;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=ERvwGY7UDni86dVXd;;Livré;Livré;0;2026-07-17 19:42
SA26103;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26103;;[ERREUR: Error];En cours;0;2026-07-17 19:42
FR26444;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=HnUZcnmEc7UQvlbRa;;Livré;Livré;0;2026-07-17 19:42
FR26432;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=G49xP9GN2b1HmMcIh;;Livré;Livré;0;2026-07-17 19:43
RAFR26330;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=nvwOPRE0jWybAbzmh;;Livré;Livré;0;2026-07-17 19:43
SA26100;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26100;;[ERREUR: Error];En cours;0;2026-07-17 19:43
FR26425;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26425;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:44
FR26429;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=qHMoyEmBtvG7X7Nu8;;Livré;Livré;0;2026-07-17 19:44
SA26097;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26097;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:44
FR26341;HEP;https://myportal.heppner-group.com/tracking/RlIyNjM0MSYzMzAwMCZGUg%3D%3D;;livré;Livré;0;2026-07-17 19:44
SAMA26048;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=S8pxCluTpy6QPjRXt;;Livré;Livré;0;2026-07-17 19:44
FR26455;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=aRYNdQ0w85R1lBNNV;;Livré;Livré;0;2026-07-17 19:44
SAMA26051;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=QWHAL3dTlaVjyOWJE;;Livré;Livré;0;2026-07-17 19:45
SAMA26054;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=SY38YxSD54gc8vk91;;livré;Livré;0;2026-07-17 19:45
FR26453;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=Io77AmlrC5Wlwza0r;;livré;Livré;0;2026-07-17 19:45
SAMA26061;JOY;;;;À vérifier;0;2026-07-17 19:45
FR26448;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26448;;[ERREUR: Error];En cours;0;2026-07-17 19:45
FR26439;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26439;;[ERREUR: Error];En cours;0;2026-07-17 19:45
SAMA26067;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=BBlJF1uZJr5pw270q;;Livré;Livré;0;2026-07-17 19:45
SAMA26059;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=fa75mNQJiuYn92B36;;Livré;Livré;0;2026-07-17 19:45
SA26101;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26101;;[ERREUR: Error];En cours;0;2026-07-17 19:46
FR26445;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=5uE0ZYu0ZMKXea5yN;;Livré;Livré;0;2026-07-17 19:46
SAMA26038;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=ilCV93TiUsMfZivWN;;Livré;Livré;0;2026-07-17 19:46
SA26107;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26107;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:47
FR26463;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=ZMaMPVTA5suY8svoP;;Livré;Livré;0;2026-07-17 19:47
SA26109;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=A9yT7yY0uwEKNIdsy;;livré;Livré;0;2026-07-17 19:47
SA26112;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=5yJnqbhoFQkdH1zbL;;Livré;Livré;0;2026-07-17 19:47
SAMA26077;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26077;;[ERREUR: Error];En cours;0;2026-07-17 19:47
FR26459;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=urstKRrgRoRv750kN;;livré;Livré;0;2026-07-17 19:47
SAMA26078;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26078;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:48
FR26464;HEP;https://myportal.heppner-group.com/tracking/RlIyNjQ2NCYxMTM3MCZGUg%3D%3D;;livré;Livré;0;2026-07-17 19:48
FR26457;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=CttUqxi5PUjESqMkD;;Livré;Livré;0;2026-07-17 19:48
SA26110;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=3MUKyPgK0cFOo3M5k;;Livré;Livré;0;2026-07-17 19:48
SAMA26049;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=g9PKKcJbYVt6F938e;;livré;Livré;0;2026-07-17 19:48
SAMA26074;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806808516068&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:48
SAMA26055;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=fYfAeAagQVkssmmCv;;Livré;Livré;0;2026-07-17 19:48
FR26462;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=3LxcF78w8lMYo8kIz;;livré;Livré;0;2026-07-17 19:48
SAMA26072;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806816869850&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:48
SAMA26073;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806834623063&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:48
FR26468;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26468;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:49
SAMA26076;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E800430159675&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:49
SAMA26075;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806838947751&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:49
FR26465;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26465;;[ERREUR: Error];En cours;0;2026-07-17 19:49
SAMA26079;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806825668167&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:49
SAMA26052;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=V67ky0GRo3nmeHTyi;;Livré;Livré;0;2026-07-17 19:49
SAMA26069;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=8GhvjEdnWYFGtRRCT;;livré;Livré;0;2026-07-17 19:49
SAMA26062;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=qzLESdulL4p7S63D8;;livré;Livré;0;2026-07-17 19:49
SAMA26057;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26057;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:50
SAMA26080;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26080;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:50
FR26458b;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26458b;;[ERREUR: Error];En cours;0;2026-07-17 19:51
FR26483;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26483;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:51
17734b;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806824449244&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:51
FR26449;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26449;;[ERREUR: Error];En cours;0;2026-07-17 19:51
SA26115;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=Yv5kugK0p3KInZ64g;;Livré;Livré;0;2026-07-17 19:51
SAMA26082;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=9JvUgLsCcjOgmovqX;;Livré;Livré;0;2026-07-17 19:51
FR26471;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26471;;[ERREUR: Error];En cours;0;2026-07-17 19:52
17719b;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806838193664&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:52
SA26106;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26106;;[ERREUR: Error];En cours;0;2026-07-17 19:52
SA26119;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=Qxy6wJqZXFswN0sDB;;Livré;Livré;0;2026-07-17 19:52
FR26469;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26469;;[ERREUR: Error];En cours;0;2026-07-17 19:53
SAMA26053;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=dDziyI5TI4fhj7HhT;;Livré;Livré;0;2026-07-17 19:53
EXSA26063;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806825773954&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:53
SA26114;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=oeAb3ibzT6C13CuY9;;Livré;Livré;0;2026-07-17 19:53
SAMA26085;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26085;;[ERREUR: Error];En cours;0;2026-07-17 19:53
FR26472;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26472;;[ERREUR: Error];En cours;0;2026-07-17 19:54
FR26491;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=CAppyphdFcr3UN1BS;;Livré;Livré;0;2026-07-17 19:54
FR26475;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=4i9xu7IVtx37n9Op4;;livré;Livré;0;2026-07-17 19:54
FR26474b;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26474b;;[ERREUR: Error];En cours;0;2026-07-17 19:54
FR26495;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=bb2AhAOuh6K0L2vDP;;Livré;Livré;0;2026-07-17 19:54
FR26493;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26493;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:55
FR26477;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=ayGQfevTWmsuQHVz2;;Livré;Livré;0;2026-07-17 19:55
SA26116;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=pLEhn5Jxedd9Q4rAO;;livré;Livré;0;2026-07-17 19:55
SA26108;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26108;;[ERREUR: Error];En cours;0;2026-07-17 19:55
FR26470;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26470;;[ERREUR: Error];En cours;0;2026-07-17 19:56
SAMA26083;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=9Ds22N879Dnd1GLD4;;Livré;Livré;0;2026-07-17 19:56
FR26488;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26488;;[ERREUR: Error];En cours;0;2026-07-17 19:56
FR26503;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26503;;[ERREUR: Error];En cours;0;2026-07-17 19:56
EXSA26076;UPS;https://www.ups.com/track?loc=fr_FR&tracknum=1Z4V5E806816917299&requester=UPSHome/trackdetails;;[ERREUR: Error];En cours;0;2026-07-17 19:56
SA26120;HEP;https://myportal.heppner-group.com/tracking/U0EyNjEyMCYzNzM1MCZGUg%3D%3D;;livré;Livré;0;2026-07-17 19:56
FR26499;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26499;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:57
FR26487b;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=fDt3cRTr67TQfE1pq;;Livré;Livré;0;2026-07-17 19:57
SA26117;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=p74ohxYEkzmbvgNqm;;Livré;Livré;0;2026-07-17 19:57
FR26489;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=cL6u6L9wuSyEGQixn;;Livré;Livré;0;2026-07-17 19:57
FR26490;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=hkIBsDpeF7vz1gHtC;;Livré;Livré;0;2026-07-17 19:57
SA26118b;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=QX9PPIWGoj6kRiivo;;Livré;Livré;0;2026-07-17 19:57
FR26494;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=jdsCL691eghV76fRq;;Livré;Livré;0;2026-07-17 19:57
FR26497;HEP;https://myportal.heppner-group.com/tracking/RlIyNjQ5NyY2NjE0MCZGUg%3D%3D;;livré;Livré;0;2026-07-17 19:57
FR26512;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=00EJRFrUEW2QuxGn8;;Livré;Livré;0;2026-07-17 19:58
FR26500;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26500;;[ERREUR: Error];En cours;0;2026-07-17 19:58
FR26498;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=4kRmaGdUSCqpqGUZB;;Livré;Livré;0;2026-07-17 19:58
FR26501;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=pQnU9HwbGIAPSYIJz;;Livré;Livré;0;2026-07-17 19:58
FR26515;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26515;;[ERREUR: Error];En cours;0;2026-07-17 19:58
SAMA26087;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26087;;[ERREUR: Error];En cours;0;2026-07-17 19:59
FR26507;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26507;;[ERREUR: TimeoutError];En cours;0;2026-07-17 19:59
SA26124;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=nhhYFVFZDHvLi9qNz;;Livré;Livré;0;2026-07-17 19:59
SAMA26089;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26089;;[ERREUR: TimeoutError];En cours;0;2026-07-17 20:00
SA26130;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=l7yEyrPH55KIHoP5S;;Livré;Livré;0;2026-07-17 20:00
FR26502;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=kVV4feejFGbgiOOqi;;Livré;Livré;0;2026-07-17 20:00
FR26521;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26521;;[ERREUR: Error];En cours;0;2026-07-17 20:00
FR26506;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=HL4WxFxJsFDbOtiHr;;Livré;Livré;0;2026-07-17 20:01
FR26513;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26513;;[ERREUR: Error];En cours;0;2026-07-17 20:01
SAMA26036;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26036;;[ERREUR: Error];En cours;0;2026-07-17 20:01
SA26127;DHL;;;;À vérifier;0;2026-07-17 20:01
SA26132;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=yFBbfnk3OkdEdJyzJ;;Livré;Livré;0;2026-07-17 20:01
SA26122;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=i9Cul0LAjBEjtot0F;;Livré;Livré;0;2026-07-17 20:01
SA26123;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=lgDfg5l5VJc3lAej4;;Livré;Livré;0;2026-07-17 20:01
SA26125;HEP;https://myportal.heppner-group.com/tracking/U0EyNjEyNSYzMzAwMCZGUg%3D%3D;;livré;Livré;0;2026-07-17 20:01
SAMA26064;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=N86NKY2chWK57phez;;Livré;Livré;0;2026-07-17 20:01
SA26126;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SA26126;;[ERREUR: Error];En cours;0;2026-07-17 20:01
SAMA26060b;HEP;https://myportal.heppner-group.com/tracking/U0FNQTI2MDYwYiYxMTEwMCZGUg%3D%3D;;;À vérifier;0;2026-07-17 20:02
FR26541;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26541;;[ERREUR: TimeoutError];En cours;0;2026-07-17 20:02
FR26544;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26544;;[ERREUR: Error];En cours;0;2026-07-17 20:02
SAMA26058b;JOY;;;;À vérifier;0;2026-07-17 20:02
SAMA26066;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=XVxaq6F1NBdkpGiRk;;Livré;Livré;0;2026-07-17 20:02
SAMA26065;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=VJJeItsiYdJSnvIuT;;Livré;Livré;0;2026-07-17 20:02
SAMA26088;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26088;;[ERREUR: Error];En cours;0;2026-07-17 20:03
FR26485;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26485;;[ERREUR: Error];En cours;0;2026-07-17 20:03
FR26416;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=LVlFA0cUBfITTZW6S;;Livré;Livré;0;2026-07-17 20:03
SAMA26084;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=kNgP4jPRDrPaiZnl4;;Livré;Livré;0;2026-07-17 20:03
FR26528;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26528;;[ERREUR: TimeoutError];En cours;0;2026-07-17 20:04
FR26529;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=m7Ar35MOjCTYoPP5y;;Livré;Livré;0;2026-07-17 20:04
FR26514;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26514;;[ERREUR: Error];En cours;0;2026-07-17 20:04
FR26538;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=HGsbpk2rkXOsYnQk4;;Livré;Livré;0;2026-07-17 20:04
FR26504;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26504;;[ERREUR: Error];En cours;0;2026-07-17 20:04
FR26530;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26530;;[ERREUR: Error];En cours;0;2026-07-17 20:05
FR26531;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26531;;[ERREUR: Error];En cours;0;2026-07-17 20:05
FR26533;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26533;;[ERREUR: Error];En cours;0;2026-07-17 20:05
FR26553;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26553;;[ERREUR: TimeoutError];En cours;0;2026-07-17 20:06
FR26525;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26525;;[ERREUR: Error];En cours;0;2026-07-17 20:06
FR26522;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=gMe91Lqvp0qC4RRQR;;Livré;Livré;0;2026-07-17 20:06
FR26552;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26552;;[ERREUR: Error];En cours;0;2026-07-17 20:07
SAMA26056b;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=3ERAYQt4mbtCUQ2sO;;Livré;Livré;0;2026-07-17 20:07
SAMA26091;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=SAMA26091;;[ERREUR: Error];En cours;0;2026-07-17 20:07
SA26131b;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=b8TvyBvuIdyGbqQDS;;Livré;Livré;0;2026-07-17 20:07
FR26542;HEP;https://myportal.heppner-group.com/tracking/RlIyNjU0MiYzMzk1MCZGUg%3D%3D;;livré;Livré;0;2026-07-17 20:07
FR26543;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26543;;[ERREUR: Error];En cours;0;2026-07-17 20:07
FR26558;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=PHJMf3nGcoPaKa0YQ;;Livré;Livré;0;2026-07-17 20:07
FR26510;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26510;;[ERREUR: Error];En cours;0;2026-07-17 20:08
FR26559;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26559;;[ERREUR: TimeoutError];En cours;0;2026-07-17 20:08
SA26129;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=ekkFdAZW2209f7tBM;;Livré;Livré;0;2026-07-17 20:08
FR26557;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=FbnwBdfSYB6Gi0SOg;;livré;Livré;0;2026-07-17 20:08
FR26560;HEP;https://myportal.heppner-group.com/tracking/RlIyNjU2MCY3NjI0MCZGUg%3D%3D;;livré;Livré;0;2026-07-17 20:08
FR26536;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=EpWggPb6OLzWPs42x;;Livré;Livré;0;2026-07-17 20:08
FR26539;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=JQrx9lSTqdY0jUQKO;;Livré;Livré;0;2026-07-17 20:09
FR26549;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26549;;[ERREUR: Error];En cours;0;2026-07-17 20:09
FR26551;JOY;https://eschenker.dbschenker.com/app/tracking-public/?language_region=fr-FR_FR&refType=ShippersRefNo&uiMode=&refNumber=9P6vZSfiuYvOhNQz5;;livré;Livré;0;2026-07-17 20:09
FR26546;SPD;https://www.speed-distribution.fr/veolog?code=3016612090015FBL&tn=FR26546;;[ERREUR: Error];En cours;0;2026-07-17 20:09
FR26550;VCV;http://vcv.teliway.com/suivicolis-0b31d1c81c2f29eaf6c8333d3f5ccaf8-VEO-FBL&sReference=TI8geaEshxyPnaoxg;;Livré;Livré;0;2026-07-17 20:09
